LAMMPS data file via write_data, version 23 Jun 2022, timestep = 1000

3840 atoms
1 atom types

-48.37465197795785 48.37465197795785 xlo xhi
-50.257219471181365 50.257219471181365 ylo yhi
-7.378499999999999 7.378499999999999 zlo zhi

Masses

1 12.011

Atoms # atomic

2 1 -47.104064120669925 -49.550866396157424 -0.3296792435543431 0 0 0
3 1 -47.157134560243726 -48.14519916780494 -0.28254632721121326 0 0 0
6 1 -44.73250163391771 -49.581168982431386 -0.267152019123381 0 0 0
7 1 -44.76049678810359 -48.17919438071137 -0.28074655050340186 0 0 0
8 1 -45.94484325954412 -47.440964464210985 -0.33870512245799395 0 0 0
10 1 -42.3028075078936 -49.58350604153791 -0.2214955603868078 0 0 0
11 1 -42.29605784818692 -48.17735115976275 -0.27607178971468693 0 0 0
12 1 -43.545788663721375 -47.502182794928146 -0.2239618203190619 0 0 0
56 1 -47.18032185867592 -45.38888865694655 -0.2754521917937715 0 0 0
59 1 -45.96358905682936 -46.07261497400498 -0.37118226296043916 0 0 0
60 1 -44.7477712783176 -45.3964888957804 -0.31021155137993034 0 0 0
63 1 -43.54597382227363 -46.1099022628869 -0.25444972559889556 0 0 0
64 1 -42.36372271550843 -45.39612070856374 -0.19662395718162035 0 0 0
57 1 -47.177033639007504 -43.996638245618044 -0.1760281570595515 0 0 0
61 1 -44.74441306329926 -44.014420567193554 -0.22174782552568123 0 0 0
65 1 -42.34366845416317 -43.98348513407461 -0.1688979065452058 0 0 0
9 1 -43.5158513902234 -50.22118464432955 -0.1607051051124571 0 0 0
14 1 -39.898587109670835 -49.57564419571979 -0.17055751364730556 0 0 0
15 1 -39.904388892407795 -48.17428226893108 -0.19084552429426638 0 0 0
16 1 -41.10503596074534 -47.49290881153576 -0.2525598016739541 0 0 0
18 1 -37.48727321109116 -49.58780786843556 -0.2623060551688676 0 0 0
19 1 -37.50692743231732 -48.19725131710072 -0.3176918211798091 0 0 0
20 1 -38.6845656567549 -47.47916073642294 -0.25927827468691084 0 0 0
24 1 -36.287549825503476 -47.502595761413005 -0.37349793977362516 0 0 0
67 1 -41.12878401299438 -46.08812834589973 -0.1938698415590614 0 0 0
68 1 -39.912754824714476 -45.41099982953631 -0.25618633151841863 0 0 0
71 1 -38.69449275511015 -46.09306231533725 -0.31029783496154806 0 0 0
72 1 -37.51901813625683 -45.37867009369859 -0.32184679394098015 0 0 0
75 1 -36.299267355421975 -46.09521722299688 -0.3375761787455208 0 0 0
69 1 -39.89047321743793 -43.98484912006836 -0.30845600861515404 0 0 0
73 1 -37.49060680278176 -43.97883470975413 -0.36912657128538723 0 0 0
22 1 -35.01805573935229 -49.57277663752512 -0.26932010453286953 0 0 0
23 1 -35.05230320993384 -48.19721481221348 -0.31228672113351597 0 0 0
26 1 -32.6274176644897 -49.58912558694534 -0.4739280541568253 0 0 0
27 1 -32.628844119514824 -48.178654240745466 -0.5098836646158413 0 0 0
28 1 -33.83572873079561 -47.4740122297661 -0.4570903320527165 0 0 0
30 1 -30.216428052495434 -49.58763604302105 -0.668716187070206 0 0 0
31 1 -30.2206709596447 -48.18334859322147 -0.6333949270357965 0 0 0
32 1 -31.43381079096398 -47.471650238974 -0.6455886824143647 0 0 0
76 1 -35.102090963532824 -45.39617294901358 -0.32740865845451567 0 0 0
79 1 -33.884024851302186 -46.11536017847078 -0.38179744861506093 0 0 0
80 1 -32.657624304472066 -45.420031274594656 -0.5058364976178964 0 0 0
83 1 -31.42652471794904 -46.0842136739658 -0.5540547406803793 0 0 0
84 1 -30.219413002605247 -45.36335637056003 -0.6160477579074899 0 0 0
77 1 -35.09244577441525 -43.99767608568797 -0.3376551897112959 0 0 0
81 1 -32.65763895306628 -44.02180362118464 -0.5141044942614649 0 0 0
34 1 -27.78003676735602 -49.56953634526422 -0.7581154117686848 0 0 0
35 1 -27.774722656931242 -48.18022736998902 -0.7208112913681057 0 0 0
36 1 -28.998181400003435 -47.471241772881825 -0.7587964527658777 0 0 0
38 1 -25.363867867274546 -49.605528369974444 -0.6363292375764042 0 0 0
39 1 -25.36044060209293 -48.211775190417676 -0.6524786597588502 0 0 0
40 1 -26.570573604082885 -47.498955913169276 -0.6512087132436087 0 0 0
42 1 -22.928778946191827 -49.59035627441701 -0.5280087053845849 0 0 0
43 1 -22.931201533154674 -48.18637418953574 -0.4774238063121866 0 0 0
44 1 -24.116740236917728 -47.4977564587443 -0.6176080828566587 0 0 0
87 1 -28.99702541417226 -46.06214403979991 -0.6683045303922348 0 0 0
88 1 -27.78581713157166 -45.39072700737143 -0.6331655317306227 0 0 0
91 1 -26.559541257993452 -46.09209741423224 -0.5906783253815192 0 0 0
92 1 -25.335776610894833 -45.40887463823866 -0.5260346361437825 0 0 0
95 1 -24.126200273407616 -46.081043186246376 -0.6362136669498191 0 0 0
96 1 -22.949704989710416 -45.399459708314296 -0.6241687659542609 0 0 0
89 1 -27.779410298195586 -43.99711337858656 -0.49985165169857887 0 0 0
93 1 -25.382147199777876 -44.00466831957038 -0.437450767115844 0 0 0
97 1 -22.945312002632647 -44.013282317439376 -0.4959166276335124 0 0 0
53 1 -16.89001125020339 -50.22646933832801 -0.42241295366211123 0 0 0
46 1 -20.468480893997715 -49.60676319631222 -0.4992096856307369 0 0 0
47 1 -20.50978301473927 -48.18945739843399 -0.4420927338322637 0 0 0
48 1 -21.71184721051029 -47.48669537571255 -0.45927714700468997 0 0 0
50 1 -18.101934424012367 -49.54123109432786 -0.43832927462873567 0 0 0
51 1 -18.109447212463323 -48.158518188148314 -0.3757257216620336 0 0 0
52 1 -19.32817466172516 -47.4731557955549 -0.39746937265347165 0 0 0
54 1 -16.8873098756223 -47.48221418828401 -0.31656491277015364 0 0 0
99 1 -21.72998386893794 -46.09266875021926 -0.5509556740878678 0 0 0
100 1 -20.56983276190279 -45.37151104872242 -0.4515722568127285 0 0 0
103 1 -19.312938916536993 -46.06480052283118 -0.413406962162339 0 0 0
104 1 -18.103440175974647 -45.38030949286686 -0.34038481978513213 0 0 0
107 1 -16.913139995607068 -46.105471432900835 -0.1590674071229429 0 0 0
101 1 -20.538762635954992 -43.98249492391544 -0.44125401235203965 0 0 0
105 1 -18.128556540848823 -43.9963506607415 -0.29057756001672325 0 0 0
62 1 -45.94840504410128 -43.2900109100394 -0.16000293510055136 0 0 0
66 1 -43.53996128799447 -43.27985879693731 -0.20492221596426383 0 0 0
110 1 -47.213641216661955 -41.21141711830501 -0.14614529450764527 0 0 0
111 1 -47.17038967249251 -39.79038739567004 -0.3194443812142054 0 0 0
113 1 -45.95354672587517 -41.8981611490187 -0.1389432211033322 0 0 0
114 1 -44.74726204273165 -41.18921690692131 -0.1184096040045903 0 0 0
115 1 -44.770584568277805 -39.808366987085925 -0.22958597151902152 0 0 0
116 1 -45.956717841021 -39.093129499158636 -0.2593627151528614 0 0 0
117 1 -43.50903396672829 -41.89135339280058 -0.11604670993773919 0 0 0
118 1 -42.31330495914597 -41.18239300405593 -0.1505349576325352 0 0 0
119 1 -42.314565932450726 -39.80261490957959 -0.2701785925673294 0 0 0
120 1 -43.53635215659465 -39.12649009734792 -0.26323503440718954 0 0 0
167 1 -45.9402030476807 -37.70398077304566 -0.2875407359962091 0 0 0
171 1 -43.535981178610164 -37.72324079788129 -0.25498022959640093 0 0 0
70 1 -41.09739795960855 -43.30161563685324 -0.19398531544812483 0 0 0
74 1 -38.703510356584424 -43.31099585669027 -0.3310432420163099 0 0 0
78 1 -36.27828811979716 -43.28249515159551 -0.37575587398817406 0 0 0
121 1 -41.12414801338332 -41.903104449182536 -0.24458443075814515 0 0 0
122 1 -39.92817426515495 -41.2117288401011 -0.3625636170857919 0 0 0
123 1 -39.897752098253136 -39.82139523004344 -0.4079655163387203 0 0 0
124 1 -41.10214113806285 -39.1135089280848 -0.34928318070030023 0 0 0
125 1 -38.699023079617774 -41.88852891649369 -0.34282031371699856 0 0 0
126 1 -37.50044815093412 -41.19772343515756 -0.26672637495147766 0 0 0
127 1 -37.493630341418836 -39.80769250818205 -0.2920918081789111 0 0 0
128 1 -38.701171607247474 -39.12486582840643 -0.336639523794725 0 0 0
129 1 -36.28271247318825 -41.890767023561274 -0.3289571087318542 0 0 0
132 1 -36.26236247378104 -39.12392039486454 -0.21564942157015948 0 0 0
175 1 -41.13077520585632 -37.704934898305666 -0.28571584790715915 0 0 0
179 1 -38.730250750618474 -37.72533364234084 -0.2761829312579133 0 0 0
183 1 -36.276720312310246 -37.74304345015808 -0.19286415801007165 0 0 0
82 1 -33.88078408715553 -43.30380232569269 -0.41495702003453827 0 0 0
85 1 -30.234622933684403 -43.973100781987526 -0.5164228171235687 0 0 0
86 1 -31.444597221313256 -43.313929295962446 -0.5309219173350462 0 0 0
130 1 -35.082781348825314 -41.241159239905656 -0.18779477467038125 0 0 0
131 1 -35.045355603539264 -39.83677907511518 -0.2517103855930194 0 0 0
133 1 -33.856310715520564 -41.94126715635042 -0.2554006096082241 0 0 0
134 1 -32.62482514872592 -41.22482382213119 -0.2494364537259071 0 0 0
135 1 -32.633085541086174 -39.833497873309156 -0.20017808951858848 0 0 0
136 1 -33.829319558053186 -39.156145425509926 -0.2174828867731562 0 0 0
137 1 -31.420909585417036 -41.93304979433857 -0.3078512871851653 0 0 0
138 1 -30.204865102096193 -41.233973614051465 -0.28418348755598666 0 0 0
139 1 -30.195730270465678 -39.857359749029754 -0.243453522258461 0 0 0
140 1 -31.405774600234064 -39.16149190563397 -0.15371639724953962 0 0 0
187 1 -33.86895744322365 -37.7544940100091 -0.1732776853974275 0 0 0
191 1 -31.423245524013733 -37.74151352339417 -0.08464753684864894 0 0 0
90 1 -28.992155612736518 -43.30229343062606 -0.4429569916427163 0 0 0
94 1 -26.578329387997428 -43.29863801273674 -0.4127913097671339 0 0 0
98 1 -24.1299963595516 -43.31958176103737 -0.3321412730284518 0 0 0
141 1 -28.996071847014704 -41.9303440253615 -0.3327742644368751 0 0 0
142 1 -27.788908618863438 -41.19764227201827 -0.3000966489530942 0 0 0
143 1 -27.788845320945185 -39.80587450243984 -0.3227256677549873 0 0 0
144 1 -29.011509868884016 -39.13284413763061 -0.269803723706641 0 0 0
145 1 -26.57887347095448 -41.88714071633754 -0.32458820260751875 0 0 0
146 1 -25.36758085590623 -41.214175026271874 -0.30775080615721084 0 0 0
147 1 -25.35733474701558 -39.791964760732455 -0.30163491230693557 0 0 0
148 1 -26.58932880643222 -39.10732342231239 -0.24538113182943025 0 0 0
149 1 -24.161073779955352 -41.928711273957994 -0.3547880393621889 0 0 0
150 1 -22.966191905523406 -41.21794950990375 -0.2298648018373834 0 0 0
151 1 -22.950929902567758 -39.7985577870257 -0.24473790710142562 0 0 0
152 1 -24.156382996240545 -39.08618007202776 -0.1760088289891644 0 0 0
195 1 -29.003852265461834 -37.74384716569979 -0.20677391194030612 0 0 0
199 1 -26.601400120436193 -37.71713948141141 -0.12874076726210285 0 0 0
102 1 -21.759775803492506 -43.283372687284334 -0.41960183012968943 0 0 0
106 1 -19.334254655850327 -43.27923836525383 -0.34374694300685354 0 0 0
108 1 -16.92887475392977 -43.29990485315846 -0.2046759203003235 0 0 0
153 1 -21.755264950760374 -41.87204878454882 -0.304472699711798 0 0 0
154 1 -20.533707088136026 -41.20005467629339 -0.29513235071429655 0 0 0
155 1 -20.49498542669584 -39.806933290447425 -0.30345930077478694 0 0 0
156 1 -21.73799553519278 -39.11196042148702 -0.273569067963471 0 0 0
157 1 -19.33068094436257 -41.89803268806597 -0.27288643849310673 0 0 0
158 1 -18.11570159420678 -41.223080394773135 -0.3354220797082622 0 0 0
159 1 -18.096791625598854 -39.81465003451405 -0.25114535355520895 0 0 0
160 1 -19.295418882583036 -39.11094295236973 -0.2754048369564834 0 0 0
161 1 -16.912108742350476 -41.88939529872741 -0.21616448755654333 0 0 0
162 1 -16.91283960713158 -39.115443710710196 -0.220860060076992 0 0 0
207 1 -21.769522137434127 -37.69896275403372 -0.2393637384969429 0 0 0
211 1 -19.29774595257384 -37.737396257888115 -0.31606957976794214 0 0 0
215 1 -16.91367704958582 -37.717442749487816 -0.28995666233394385 0 0 0
163 1 -48.34069683182061 -37.686853073761554 -0.3884741920114876 0 0 0
217 1 -48.35047227201874 -33.49957060102403 -0.36446165823668114 0 0 0
166 1 -48.368873592454115 -34.89695792876323 -0.3639934553660502 0 0 0
164 1 -47.145917735495566 -36.97289588903975 -0.3689528891904838 0 0 0
165 1 -47.16181602225851 -35.60131545830053 -0.3789211689134548 0 0 0
168 1 -44.7213348923441 -37.013345476500646 -0.25221520310069434 0 0 0
169 1 -44.75469392761159 -35.59241039524031 -0.23561190835500995 0 0 0
170 1 -45.95041239570463 -34.91973329312185 -0.3447163689594083 0 0 0
172 1 -42.332191086609726 -37.01357070349144 -0.2826361223177936 0 0 0
173 1 -42.31002104559637 -35.61588399572116 -0.13831492623434005 0 0 0
174 1 -43.52482362252017 -34.899005540407586 -0.10370459837308976 0 0 0
218 1 -47.104729087161914 -32.812427607231655 -0.2953818189013337 0 0 0
221 1 -45.92543591063546 -33.52450066868839 -0.30858437425789526 0 0 0
222 1 -44.71049053128112 -32.80685888594974 -0.15661516232440456 0 0 0
225 1 -43.49912145209065 -33.49633238137294 -0.10078123522094459 0 0 0
226 1 -42.284003050893645 -32.79973226657438 -0.015156076412490612 0 0 0
219 1 -47.12188808878002 -31.429146868199485 -0.09156129470690756 0 0 0
176 1 -39.933897453015035 -37.01699812332066 -0.2046957592317227 0 0 0
177 1 -39.88766653223021 -35.63417109106169 -0.1307233471194374 0 0 0
178 1 -41.08040937720942 -34.93390426920477 -0.051708952157850735 0 0 0
180 1 -37.48713293666349 -37.04274443068457 -0.1644029439320991 0 0 0
181 1 -37.44736384797564 -35.64287590720228 -0.08796876729621719 0 0 0
182 1 -38.66222763057019 -34.938634866237486 -0.17377197355230256 0 0 0
186 1 -36.25481412891966 -34.9304958264191 -0.14519116412391203 0 0 0
229 1 -41.0899176768035 -33.53736967194081 -0.0693455265934567 0 0 0
230 1 -39.89462222311008 -32.8561874712714 -0.23071747085872493 0 0 0
233 1 -38.64186343831661 -33.53233452922875 -0.22342242273970872 0 0 0
234 1 -37.454215818427876 -32.84550311951085 -0.28382858648448006 0 0 0
237 1 -36.24407486558418 -33.52084476444608 -0.2181934586095985 0 0 0
231 1 -39.85700596546212 -31.435834362953965 -0.22235468893373447 0 0 0
235 1 -37.48811502335256 -31.458413948193705 -0.2121324590210619 0 0 0
184 1 -35.09252756413893 -37.049662930457245 -0.141474533787685 0 0 0
185 1 -35.062898281594975 -35.63877775093653 -0.05156283830531306 0 0 0
188 1 -32.65200338981087 -37.04566168722708 -0.1124711182587309 0 0 0
189 1 -32.64058402908761 -35.64826783001371 -0.15236174736232364 0 0 0
190 1 -33.82206392026756 -34.94055997897655 -0.09287427925682788 0 0 0
192 1 -30.210954497118372 -37.04094315969332 -0.07381172907663852 0 0 0
193 1 -30.2388189355448 -35.643481235283 -0.07797534155088687 0 0 0
194 1 -31.410580303840963 -34.94652126698415 -0.1287720202291157 0 0 0
238 1 -35.03500433582927 -32.83425097481821 -0.12188485002649271 0 0 0
241 1 -33.82572062348085 -33.54563784928622 -0.0885968329317354 0 0 0
242 1 -32.62588823711971 -32.82166665751729 -0.06718564504135179 0 0 0
245 1 -31.42381621931387 -33.53392772289452 -0.11948692331894185 0 0 0
246 1 -30.226055560304722 -32.865437935755864 -0.17340748376253168 0 0 0
249 1 -29.036970921804812 -33.584888201581904 -0.13449409809239615 0 0 0
239 1 -35.07687248927301 -31.460244245194712 -0.07297038048464136 0 0 0
243 1 -32.65916961050145 -31.4517639195961 -0.056372421511213605 0 0 0
247 1 -30.230701248613787 -31.460310967158577 -0.20653684201814537 0 0 0
203 1 -24.152741998685624 -37.669658390227816 -0.1604542986146405 0 0 0
196 1 -27.814849230920895 -37.038779645266935 -0.1814983592365803 0 0 0
197 1 -27.795029450464817 -35.63828355018747 -0.1547508263657752 0 0 0
198 1 -29.009754087245962 -34.969070290008304 -0.03803241406781487 0 0 0
200 1 -25.375635617312966 -37.01434649691298 -0.08557106231954156 0 0 0
201 1 -25.37758169079085 -35.609617299995826 -0.03409026951224674 0 0 0
202 1 -26.58153138218523 -34.926283666019806 -0.14435945181236662 0 0 0
204 1 -22.969821333707973 -36.9805079615249 -0.16011697933478364 0 0 0
205 1 -22.976492097786114 -35.589676152751125 -0.08297114312623985 0 0 0
206 1 -24.18716293605471 -34.899446088181364 -0.060238794605591686 0 0 0
250 1 -27.840382456038768 -32.851904566090894 -0.15932845173233834 0 0 0
253 1 -26.61679855365339 -33.5326970741206 -0.12174375648444477 0 0 0
254 1 -25.39562382034411 -32.8349094013567 -0.094878182364551 0 0 0
257 1 -24.178765884943235 -33.5258645212522 -0.18616028853364616 0 0 0
258 1 -22.993659573813726 -32.83418599463489 -0.23984114933328782 0 0 0
251 1 -27.822240406418782 -31.45893238851856 -0.2720327278491043 0 0 0
255 1 -25.382033202717775 -31.43449950435105 -0.15588881257567547 0 0 0
259 1 -23.004221920263777 -31.438688823874124 -0.3653140790857926 0 0 0
208 1 -20.53252936116892 -37.03286221317811 -0.30677234769002765 0 0 0
209 1 -20.55407235538548 -35.609588019168 -0.29551211250635356 0 0 0
210 1 -21.740175588886604 -34.90466487375604 -0.21939946145410907 0 0 0
212 1 -18.115704955229592 -37.00367417641502 -0.2713898000087061 0 0 0
213 1 -18.124025297165538 -35.61900602592076 -0.36155992958345634 0 0 0
214 1 -19.35512174205284 -34.90403761410688 -0.3664086300827026 0 0 0
216 1 -16.879222553921178 -34.90822332792344 -0.3791301058349645 0 0 0
261 1 -21.778426657787627 -33.52525656690057 -0.37317193106521485 0 0 0
262 1 -20.548332434047587 -32.82879569231973 -0.5356969826646336 0 0 0
265 1 -19.337050197282508 -33.51262919220045 -0.5481846791530313 0 0 0
266 1 -18.11963044681373 -32.81887088967291 -0.5725118706283506 0 0 0
269 1 -16.89617968425492 -33.51833545807678 -0.4209935361390306 0 0 0
263 1 -20.52703612005658 -31.434665192124662 -0.6688916399182838 0 0 0
220 1 -48.34895176846162 -30.718414944317153 -0.07776664554440967 0 0 0
223 1 -44.72864090103123 -31.407154817012138 -0.06145849738222618 0 0 0
271 1 -48.340654057895506 -29.352369479277115 -0.002587584622134209 0 0 0
232 1 -41.079004017680504 -30.711349852994253 -0.09829868278661265 0 0 0
236 1 -38.66422687647373 -30.724948926976275 -0.23301297168997884 0 0 0
240 1 -36.27692960958961 -30.761249154697047 -0.06932653088240819 0 0 0
283 1 -41.100016290292096 -29.334391110758798 -0.031657893717655136 0 0 0
284 1 -39.909124433205484 -28.62256764650965 -0.07707809371248275 0 0 0
287 1 -38.70203616082604 -29.33049940423415 -0.13277585534036654 0 0 0
288 1 -37.472843124431655 -28.668745761480388 -0.0004136135744897168 0 0 0
291 1 -36.25340335504329 -29.361690207348087 -0.0514406328128944 0 0 0
244 1 -33.877986478346486 -30.77155056382952 -0.07600128988770659 0 0 0
248 1 -31.447718193648637 -30.753263393669183 -0.05554182316008589 0 0 0
292 1 -35.04309295982874 -28.670140543744502 -0.06790729022416538 0 0 0
293 1 -35.028862849617305 -27.29427339915674 -0.008719872041171773 0 0 0
295 1 -33.86419324889858 -29.39117466829255 -0.05614416543419979 0 0 0
296 1 -32.66842144166524 -28.664573199124032 -0.04155367937107102 0 0 0
297 1 -32.6580642618953 -27.259498575349642 -0.04019405163313269 0 0 0
299 1 -31.46237181742847 -29.382161947237616 -0.11183627744582528 0 0 0
300 1 -30.252930971183375 -28.689634532412605 -0.17078155475155232 0 0 0
301 1 -30.246022845135276 -27.275414004137083 -0.18005581174370944 0 0 0
302 1 -31.45723005059565 -26.56303138980733 -0.04436044424949597 0 0 0
252 1 -29.037063777463143 -30.779237806584046 -0.31279246702383157 0 0 0
303 1 -29.054089500082906 -29.375265460394612 -0.3369347882065058 0 0 0
306 1 -29.041167062990215 -26.570510219823632 -0.28899847831575826 0 0 0
